ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductName,standardcost,SubCategory,Category,CustomerName,Gender,Dates,Region,Country,SalesTerritoryGroup,SalesAmount,ProductionCost,Profit,ProfitMargin,Year,MonthName,Quarter,FinancialQuarter,YearMonth
480,2013-12-31,2014-01-12,2014-01-07,13804,10,SO74240,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Dawn A Luo",F,2013-12-31,"United Kingdom","United Kingdom",Europe,2.29,0.86,1.43,62.60,2013,December,Q4,FQ3,2013-Dec
477,2013-12-23,2014-01-04,2013-12-30,16308,10,SO73726,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Ms. Sheena L Chander",F,2013-12-23,"United Kingdom","United Kingdom",Europe,4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
357,2013-12-23,2014-01-04,2013-12-30,16308,10,SO73726,1,2319.99,"Mountain-200 Silver, 46",1265.6195,"Mountain Bikes",Bikes,"Ms. Sheena L Chander",F,2013-12-23,"United Kingdom","United Kingdom",Europe,2319.99,1265.62,1054.37,45.45,2013,December,Q4,FQ3,2013-Dec
478,2013-12-23,2014-01-04,2013-12-30,16308,10,SO73726,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Ms. Sheena L Chander",F,2013-12-23,"United Kingdom","United Kingdom",Europe,9.99,3.74,6.25,62.60,2013,December,Q4,FQ3,2013-Dec
222,2013-12-23,2014-01-04,2013-12-30,16308,10,SO73726,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Ms. Sheena L Chander",F,2013-12-23,"United Kingdom","United Kingdom",Europe,34.99,13.09,21.90,62.60,2013,December,Q4,FQ3,2013-Dec
379,2012-02-06,2012-02-18,2021-06-24,16308,10,SO47138,1,2181.56,"Road-250 Black, 58",1320.6838,"Road Bikes",Bikes,"Ms. Sheena L Chander",F,2012-02-06,"United Kingdom","United Kingdom",Europe,2181.56,1320.68,860.88,39.46,2012,February,Q1,FQ4,2012-Feb
538,2013-02-02,2013-02-14,2013-02-09,19346,10,SO52142,1,21.49,"LL Road Tire",8.0373,"Tires and Tubes",Accessories,"Ms. Donna D She",F,2013-02-02,"United Kingdom","United Kingdom",Europe,21.49,8.04,13.45,62.60,2013,February,Q1,FQ4,2013-Feb
225,2013-10-28,2013-11-09,2013-11-04,11586,10,SO69362,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Alberto  Romero",M,2013-10-28,"United Kingdom","United Kingdom",Europe,8.99,6.92,2.07,23.00,2013,October,Q4,FQ3,2013-Oct
231,2013-08-15,2013-08-27,2013-08-22,25498,8,SO64248,1,49.99,"Long-Sleeve Logo Jersey, M",38.4923,Jerseys,Clothing,"Mr. Shane D Kapoor",M,2013-08-15,Germany,Germany,Europe,49.99,38.49,11.50,23.00,2013,August,Q3,FQ2,2013-Aug
580,2013-08-15,2013-08-27,2013-08-22,25498,8,SO64248,1,1700.99,"Road-350-W Yellow, 40",1082.51,"Road Bikes",Bikes,"Mr. Shane D Kapoor",M,2013-08-15,Germany,Germany,Europe,1700.99,1082.51,618.48,36.36,2013,August,Q3,FQ2,2013-Aug
214,2013-08-15,2013-08-27,2013-08-22,25498,8,SO64248,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Shane D Kapoor",M,2013-08-15,Germany,Germany,Europe,34.99,13.09,21.90,62.60,2013,August,Q3,FQ2,2013-Aug
530,2013-12-26,2014-01-07,2014-01-02,27244,1,SO73962,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Arianna  Kelly",F,2013-12-26,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
541,2013-12-26,2014-01-07,2014-01-02,27244,1,SO73962,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Ms. Arianna  Kelly",F,2013-12-26,Northwest,"United States","North America",28.99,10.84,18.15,62.60,2013,December,Q4,FQ3,2013-Dec
480,2013-12-26,2014-01-07,2014-01-02,27244,1,SO73962,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Arianna  Kelly",F,2013-12-26,Northwest,"United States","North America",2.29,0.86,1.43,62.60,2013,December,Q4,FQ3,2013-Dec
528,2013-09-28,2013-10-10,2013-10-05,11141,4,SO67234,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Nicole  Ramirez",F,2013-09-28,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,September,Q3,FQ2,2013-Sep
537,2013-09-28,2013-10-10,2013-10-05,11141,4,SO67234,1,35.00,"HL Mountain Tire",13.09,"Tires and Tubes",Accessories,"Ms. Nicole  Ramirez",F,2013-09-28,Southwest,"United States","North America",35.00,13.09,21.91,62.60,2013,September,Q3,FQ2,2013-Sep
214,2013-09-28,2013-10-10,2013-10-05,11141,4,SO67234,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Ms. Nicole  Ramirez",F,2013-09-28,Southwest,"United States","North America",34.99,13.09,21.90,62.60,2013,September,Q3,FQ2,2013-Sep
529,2013-05-16,2013-05-28,2013-05-23,11141,4,SO58082,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Ms. Nicole  Ramirez",F,2013-05-16,Southwest,"United States","North America",3.99,1.49,2.50,62.60,2013,May,Q2,FQ1,2013-May
222,2013-05-16,2013-05-28,2013-05-23,11141,4,SO58082,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Ms. Nicole  Ramirez",F,2013-05-16,Southwest,"United States","North America",34.99,13.09,21.90,62.60,2013,May,Q2,FQ1,2013-May
388,2013-11-17,2013-11-29,2013-11-24,26443,9,SO71000,1,1120.49,"Road-550-W Yellow, 44",713.0798,"Road Bikes",Bikes,"Ms. Kathryn I She",F,2013-11-17,Australia,Australia,Pacific,1120.49,713.08,407.41,36.36,2013,November,Q4,FQ3,2013-Nov
217,2013-11-17,2013-11-29,2013-11-24,26443,9,SO71000,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Ms. Kathryn I She",F,2013-11-17,Australia,Australia,Pacific,34.99,13.09,21.90,62.60,2013,November,Q4,FQ3,2013-Nov
323,2012-05-16,2012-05-28,2019-07-02,26443,9,SO48190,1,782.99,"Road-650 Red, 60",486.7066,"Road Bikes",Bikes,"Ms. Kathryn I She",F,2012-05-16,Australia,Australia,Pacific,782.99,486.71,296.28,37.84,2012,May,Q2,FQ1,2012-May
372,2013-08-18,2013-08-30,2013-08-25,20617,9,SO64455,1,2443.35,"Road-250 Red, 58",1554.9479,"Road Bikes",Bikes,"Ms. Chloe L Johnson",F,2013-08-18,Australia,Australia,Pacific,2443.35,1554.95,888.40,36.36,2013,August,Q3,FQ2,2013-Aug
540,2013-08-18,2013-08-30,2013-08-25,20617,9,SO64455,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Ms. Chloe L Johnson",F,2013-08-18,Australia,Australia,Pacific,32.60,12.19,20.41,62.60,2013,August,Q3,FQ2,2013-Aug
529,2013-08-18,2013-08-30,2013-08-25,20617,9,SO64455,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Ms. Chloe L Johnson",F,2013-08-18,Australia,Australia,Pacific,3.99,1.49,2.50,62.60,2013,August,Q3,FQ2,2013-Aug
310,2011-12-20,2012-01-01,2022-07-26,20617,9,SO46541,1,3578.27,"Road-150 Red, 62",2171.2942,"Road Bikes",Bikes,"Ms. Chloe L Johnson",F,2011-12-20,Australia,Australia,Pacific,3578.27,2171.29,1406.98,39.32,2011,December,Q4,FQ3,2011-Dec
489,2013-12-19,2013-12-31,2013-12-26,11437,7,SO73454,1,53.99,"Short-Sleeve Classic Jersey, M",41.5723,Jerseys,Clothing,"Mr. Alfredo  Moreno",M,2013-12-19,France,France,Europe,53.99,41.57,12.42,23.00,2013,December,Q4,FQ3,2013-Dec
225,2013-10-05,2013-10-17,2013-10-12,12651,7,SO67815,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Martin  Malhotra",M,2013-10-05,France,France,Europe,8.99,6.92,2.07,23.00,2013,October,Q4,FQ3,2013-Oct
530,2014-01-01,2014-01-13,2014-01-08,28917,7,SO74274,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Sandra B Zhou",F,2014-01-01,France,France,Europe,4.99,1.87,3.12,62.60,2014,January,Q1,FQ4,2014-Jan
487,2014-01-01,2014-01-13,2014-01-08,28917,7,SO74274,1,54.99,"Hydration Pack - 70 oz.",20.5663,"Hydration Packs",Accessories,"Ms. Sandra B Zhou",F,2014-01-01,France,France,Europe,54.99,20.57,34.42,62.60,2014,January,Q1,FQ4,2014-Jan
463,2014-01-01,2014-01-13,2014-01-08,28917,7,SO74274,1,24.49,"Half-Finger Gloves, S",9.1593,Gloves,Clothing,"Ms. Sandra B Zhou",F,2014-01-01,France,France,Europe,24.49,9.16,15.33,62.60,2014,January,Q1,FQ4,2014-Jan
528,2013-05-18,2013-05-30,2013-05-25,23628,10,SO58223,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Kara C Shen",F,2013-05-18,"United Kingdom","United Kingdom",Europe,4.99,1.87,3.12,62.60,2013,May,Q2,FQ1,2013-May
536,2013-05-18,2013-05-30,2013-05-25,23628,10,SO58223,1,29.99,"ML Mountain Tire",11.2163,"Tires and Tubes",Accessories,"Ms. Kara C Shen",F,2013-05-18,"United Kingdom","United Kingdom",Europe,29.99,11.22,18.77,62.60,2013,May,Q2,FQ1,2013-May
214,2013-05-18,2013-05-30,2013-05-25,23628,10,SO58223,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Ms. Kara C Shen",F,2013-05-18,"United Kingdom","United Kingdom",Europe,34.99,13.09,21.90,62.60,2013,May,Q2,FQ1,2013-May
363,2013-03-22,2013-04-03,2013-03-29,12174,4,SO54863,1,2294.99,"Mountain-200 Black, 46",1251.9813,"Mountain Bikes",Bikes,"Mr. Charles  Phillips",M,2013-03-22,Southwest,"United States","North America",2294.99,1251.98,1043.01,45.45,2013,March,Q1,FQ4,2013-Mar
313,2011-12-06,2011-12-18,2022-10-28,12174,4,SO46438,1,3578.27,"Road-150 Red, 52",2171.2942,"Road Bikes",Bikes,"Mr. Charles  Phillips",M,2011-12-06,Southwest,"United States","North America",3578.27,2171.29,1406.98,39.32,2011,December,Q4,FQ3,2011-Dec
310,2011-01-25,2011-02-06,2028-01-26,27663,4,SO43821,1,3578.27,"Road-150 Red, 62",2171.2942,"Road Bikes",Bikes,"Mr. Aaron P Collins",M,2011-01-25,Southwest,"United States","North America",3578.27,2171.29,1406.98,39.32,2011,January,Q1,FQ4,2011-Jan
231,2013-11-16,2013-11-28,2013-11-23,27663,4,SO70925,1,49.99,"Long-Sleeve Logo Jersey, M",38.4923,Jerseys,Clothing,"Mr. Aaron P Collins",M,2013-11-16,Southwest,"United States","North America",49.99,38.49,11.50,23.00,2013,November,Q4,FQ3,2013-Nov
573,2013-11-16,2013-11-28,2013-11-23,27663,4,SO70925,1,2384.07,"Touring-1000 Blue, 46",1481.9379,"Touring Bikes",Bikes,"Mr. Aaron P Collins",M,2013-11-16,Southwest,"United States","North America",2384.07,1481.94,902.13,37.84,2013,November,Q4,FQ3,2013-Nov
222,2013-11-16,2013-11-28,2013-11-23,27663,4,SO70925,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Mr. Aaron P Collins",M,2013-11-16,Southwest,"United States","North America",34.99,13.09,21.90,62.60,2013,November,Q4,FQ3,2013-Nov
489,2013-05-31,2013-06-12,2013-06-07,17443,1,SO59201,1,53.99,"Short-Sleeve Classic Jersey, M",41.5723,Jerseys,Clothing,"Ms. Kristin D Shen",F,2013-05-31,Northwest,"United States","North America",53.99,41.57,12.42,23.00,2013,May,Q2,FQ1,2013-May
581,2013-05-31,2013-06-12,2013-06-07,17443,1,SO59201,1,1700.99,"Road-350-W Yellow, 42",1082.51,"Road Bikes",Bikes,"Ms. Kristin D Shen",F,2013-05-31,Northwest,"United States","North America",1700.99,1082.51,618.48,36.36,2013,May,Q2,FQ1,2013-May
540,2013-02-07,2013-02-19,2013-02-14,24393,1,SO52379,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Mr. Joseph L Johnson",M,2013-02-07,Northwest,"United States","North America",32.60,12.19,20.41,62.60,2013,February,Q1,FQ4,2013-Feb
529,2013-02-07,2013-02-19,2013-02-14,24393,1,SO52379,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Joseph L Johnson",M,2013-02-07,Northwest,"United States","North America",3.99,1.49,2.50,62.60,2013,February,Q1,FQ4,2013-Feb
528,2013-10-12,2013-10-24,2013-10-19,15215,9,SO68251,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Alberto C Jiménez",M,2013-10-12,Australia,Australia,Pacific,4.99,1.87,3.12,62.60,2013,October,Q4,FQ3,2013-Oct
465,2013-10-12,2013-10-24,2013-10-19,15215,9,SO68251,1,24.49,"Half-Finger Gloves, M",9.1593,Gloves,Clothing,"Mr. Alberto C Jiménez",M,2013-10-12,Australia,Australia,Pacific,24.49,9.16,15.33,62.60,2013,October,Q4,FQ3,2013-Oct
357,2013-10-12,2013-10-24,2013-10-19,15215,9,SO68251,1,2319.99,"Mountain-200 Silver, 46",1265.6195,"Mountain Bikes",Bikes,"Mr. Alberto C Jiménez",M,2013-10-12,Australia,Australia,Pacific,2319.99,1265.62,1054.37,45.45,2013,October,Q4,FQ3,2013-Oct
537,2013-10-12,2013-10-24,2013-10-19,15215,9,SO68251,1,35.00,"HL Mountain Tire",13.09,"Tires and Tubes",Accessories,"Mr. Alberto C Jiménez",M,2013-10-12,Australia,Australia,Pacific,35.00,13.09,21.91,62.60,2013,October,Q4,FQ3,2013-Oct
214,2013-10-12,2013-10-24,2013-10-19,15215,9,SO68251,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Alberto C Jiménez",M,2013-10-12,Australia,Australia,Pacific,34.99,13.09,21.90,62.60,2013,October,Q4,FQ3,2013-Oct
530,2013-02-04,2013-02-16,2013-02-11,24528,4,SO52273,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Katherine  Hernandez",F,2013-02-04,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,February,Q1,FQ4,2013-Feb
562,2013-02-04,2013-02-16,2013-02-11,24528,4,SO52273,1,2384.07,"Touring-1000 Yellow, 50",1481.9379,"Touring Bikes",Bikes,"Ms. Katherine  Hernandez",F,2013-02-04,Southwest,"United States","North America",2384.07,1481.94,902.13,37.84,2013,February,Q1,FQ4,2013-Feb
541,2013-02-04,2013-02-16,2013-02-11,24528,4,SO52273,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Ms. Katherine  Hernandez",F,2013-02-04,Southwest,"United States","North America",28.99,10.84,18.15,62.60,2013,February,Q1,FQ4,2013-Feb
480,2013-02-04,2013-02-16,2013-02-11,24528,4,SO52273,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Katherine  Hernandez",F,2013-02-04,Southwest,"United States","North America",2.29,0.86,1.43,62.60,2013,February,Q1,FQ4,2013-Feb
564,2013-11-01,2013-11-13,2013-11-08,13091,9,SO69849,1,2384.07,"Touring-1000 Yellow, 60",1481.9379,"Touring Bikes",Bikes,"Ms. Deanna  Martin",F,2013-11-01,Australia,Australia,Pacific,2384.07,1481.94,902.13,37.84,2013,November,Q4,FQ3,2013-Nov
465,2013-11-01,2013-11-13,2013-11-08,13091,9,SO69849,1,24.49,"Half-Finger Gloves, M",9.1593,Gloves,Clothing,"Ms. Deanna  Martin",F,2013-11-01,Australia,Australia,Pacific,24.49,9.16,15.33,62.60,2013,November,Q4,FQ3,2013-Nov
214,2013-11-01,2013-11-13,2013-11-08,13091,9,SO69849,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Ms. Deanna  Martin",F,2013-11-01,Australia,Australia,Pacific,34.99,13.09,21.90,62.60,2013,November,Q4,FQ3,2013-Nov
361,2013-06-21,2013-07-03,2013-06-28,13091,9,SO60614,1,2294.99,"Mountain-200 Black, 42",1251.9813,"Mountain Bikes",Bikes,"Ms. Deanna  Martin",F,2013-06-21,Australia,Australia,Pacific,2294.99,1251.98,1043.01,45.45,2013,June,Q2,FQ1,2013-Jun
487,2013-06-21,2013-07-03,2013-06-28,13091,9,SO60614,1,54.99,"Hydration Pack - 70 oz.",20.5663,"Hydration Packs",Accessories,"Ms. Deanna  Martin",F,2013-06-21,Australia,Australia,Pacific,54.99,20.57,34.42,62.60,2013,June,Q2,FQ1,2013-Jun
354,2012-06-24,2012-07-06,2018-06-21,13091,9,SO48682,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Ms. Deanna  Martin",F,2012-06-24,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,June,Q2,FQ1,2012-Jun
595,2013-04-28,2013-05-10,2013-05-05,17515,9,SO56947,1,564.99,"Mountain-500 Silver, 52",308.2179,"Mountain Bikes",Bikes,"Ms. Lacey  Li",F,2013-04-28,Australia,Australia,Pacific,564.99,308.22,256.77,45.45,2013,April,Q2,FQ1,2013-Apr
312,2011-04-13,2011-04-25,2026-12-24,17515,9,SO44401,1,3578.27,"Road-150 Red, 48",2171.2942,"Road Bikes",Bikes,"Ms. Lacey  Li",F,2011-04-13,Australia,Australia,Pacific,3578.27,2171.29,1406.98,39.32,2011,April,Q2,FQ1,2011-Apr
484,2013-09-04,2013-09-16,2013-09-11,12150,4,SO65683,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Logan M Wang",M,2013-09-04,Southwest,"United States","North America",7.95,2.97,4.98,62.60,2013,September,Q3,FQ2,2013-Sep
537,2013-08-14,2013-08-26,2013-08-21,12150,4,SO64210,1,35.00,"HL Mountain Tire",13.09,"Tires and Tubes",Accessories,"Mr. Logan M Wang",M,2013-08-14,Southwest,"United States","North America",35.00,13.09,21.91,62.60,2013,August,Q3,FQ2,2013-Aug
576,2013-11-18,2013-11-30,2013-11-25,13090,9,SO71092,1,2384.07,"Touring-1000 Blue, 60",1481.9379,"Touring Bikes",Bikes,"Mr. Wayne S Tang",M,2013-11-18,Australia,Australia,Pacific,2384.07,1481.94,902.13,37.84,2013,November,Q4,FQ3,2013-Nov
214,2013-11-18,2013-11-30,2013-11-25,13090,9,SO71092,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Wayne S Tang",M,2013-11-18,Australia,Australia,Pacific,34.99,13.09,21.90,62.60,2013,November,Q4,FQ3,2013-Nov
360,2012-06-22,2012-07-04,2018-07-12,13090,9,SO48666,1,2049.10,"Mountain-200 Black, 42",1105.81,"Mountain Bikes",Bikes,"Mr. Wayne S Tang",M,2012-06-22,Australia,Australia,Pacific,2049.10,1105.81,943.29,46.03,2012,June,Q2,FQ1,2012-Jun
353,2013-06-19,2013-07-01,2013-06-26,13090,9,SO60505,1,2319.99,"Mountain-200 Silver, 38",1265.6195,"Mountain Bikes",Bikes,"Mr. Wayne S Tang",M,2013-06-19,Australia,Australia,Pacific,2319.99,1265.62,1054.37,45.45,2013,June,Q2,FQ1,2013-Jun
485,2013-06-19,2013-07-01,2013-06-26,13090,9,SO60505,1,21.98,"Fender Set - Mountain",8.2205,Fenders,Accessories,"Mr. Wayne S Tang",M,2013-06-19,Australia,Australia,Pacific,21.98,8.22,13.76,62.60,2013,June,Q2,FQ1,2013-Jun
480,2013-06-19,2013-07-01,2013-06-26,13090,9,SO60505,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Wayne S Tang",M,2013-06-19,Australia,Australia,Pacific,2.29,0.86,1.43,62.60,2013,June,Q2,FQ1,2013-Jun
343,2012-07-07,2012-07-19,2018-03-05,26652,9,SO48857,1,782.99,"Road-650 Black, 52",486.7066,"Road Bikes",Bikes,"Mr. Bruce F Moreno",M,2012-07-07,Australia,Australia,Pacific,782.99,486.71,296.28,37.84,2012,July,Q3,FQ2,2012-Jul
382,2013-12-16,2013-12-28,2013-12-23,26652,9,SO73238,1,1120.49,"Road-550-W Yellow, 38",713.0798,"Road Bikes",Bikes,"Mr. Bruce F Moreno",M,2013-12-16,Australia,Australia,Pacific,1120.49,713.08,407.41,36.36,2013,December,Q4,FQ3,2013-Dec
214,2013-12-16,2013-12-28,2013-12-23,26652,9,SO73238,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Bruce F Moreno",M,2013-12-16,Australia,Australia,Pacific,34.99,13.09,21.90,62.60,2013,December,Q4,FQ3,2013-Dec
488,2013-08-23,2013-09-04,2013-08-30,13479,4,SO64821,1,53.99,"Short-Sleeve Classic Jersey, S",41.5723,Jerseys,Clothing,"Ms. Katelyn  Rogers",F,2013-08-23,Southwest,"United States","North America",53.99,41.57,12.42,23.00,2013,August,Q3,FQ2,2013-Aug
485,2013-08-23,2013-09-04,2013-08-30,13479,4,SO64821,1,21.98,"Fender Set - Mountain",8.2205,Fenders,Accessories,"Ms. Katelyn  Rogers",F,2013-08-23,Southwest,"United States","North America",21.98,8.22,13.76,62.60,2013,August,Q3,FQ2,2013-Aug
310,2011-09-26,2011-10-08,2024-02-25,11299,4,SO45767,1,3578.27,"Road-150 Red, 62",2171.2942,"Road Bikes",Bikes,"Mr. Orlando E Vazquez",M,2011-09-26,Southwest,"United States","North America",3578.27,2171.29,1406.98,39.32,2011,September,Q3,FQ2,2011-Sep
359,2013-02-24,2013-03-08,2013-03-03,11299,4,SO53281,1,2294.99,"Mountain-200 Black, 38",1251.9813,"Mountain Bikes",Bikes,"Mr. Orlando E Vazquez",M,2013-02-24,Southwest,"United States","North America",2294.99,1251.98,1043.01,45.45,2013,February,Q1,FQ4,2013-Feb
483,2013-02-24,2013-03-08,2013-03-03,11299,4,SO53281,1,120.00,"Hitch Rack - 4-Bike",44.88,"Bike Racks",Accessories,"Mr. Orlando E Vazquez",M,2013-02-24,Southwest,"United States","North America",120.00,44.88,75.12,62.60,2013,February,Q1,FQ4,2013-Feb
485,2013-02-24,2013-03-08,2013-03-03,11299,4,SO53281,1,21.98,"Fender Set - Mountain",8.2205,Fenders,Accessories,"Mr. Orlando E Vazquez",M,2013-02-24,Southwest,"United States","North America",21.98,8.22,13.76,62.60,2013,February,Q1,FQ4,2013-Feb
477,2013-12-11,2013-12-23,2013-12-18,18427,1,SO72822,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Justin  Diaz",M,2013-12-11,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
465,2013-12-11,2013-12-23,2013-12-18,18427,1,SO72822,1,24.49,"Half-Finger Gloves, M",9.1593,Gloves,Clothing,"Mr. Justin  Diaz",M,2013-12-11,Northwest,"United States","North America",24.49,9.16,15.33,62.60,2013,December,Q4,FQ3,2013-Dec
359,2013-12-11,2013-12-23,2013-12-18,18427,1,SO72822,1,2294.99,"Mountain-200 Black, 38",1251.9813,"Mountain Bikes",Bikes,"Mr. Justin  Diaz",M,2013-12-11,Northwest,"United States","North America",2294.99,1251.98,1043.01,45.45,2013,December,Q4,FQ3,2013-Dec
478,2013-12-11,2013-12-23,2013-12-18,18427,1,SO72822,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Mr. Justin  Diaz",M,2013-12-11,Northwest,"United States","North America",9.99,3.74,6.25,62.60,2013,December,Q4,FQ3,2013-Dec
477,2013-11-04,2013-11-16,2013-11-11,20389,1,SO70044,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Lee  Romero",M,2013-11-04,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,November,Q4,FQ3,2013-Nov
484,2013-11-04,2013-11-16,2013-11-11,20389,1,SO70044,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Lee  Romero",M,2013-11-04,Northwest,"United States","North America",7.95,2.97,4.98,62.60,2013,November,Q4,FQ3,2013-Nov
478,2013-11-04,2013-11-16,2013-11-11,20389,1,SO70044,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Mr. Lee  Romero",M,2013-11-04,Northwest,"United States","North America",9.99,3.74,6.25,62.60,2013,November,Q4,FQ3,2013-Nov
604,2013-10-31,2013-11-12,2013-11-07,23706,1,SO69785,1,539.99,"Road-750 Black, 44",343.6496,"Road Bikes",Bikes,"Ms. Mackenzie M Cooper",F,2013-10-31,Northwest,"United States","North America",539.99,343.65,196.34,36.36,2013,October,Q4,FQ3,2013-Oct
465,2013-07-26,2013-08-07,2013-08-02,16666,6,SO62847,1,24.49,"Half-Finger Gloves, M",9.1593,Gloves,Clothing,"Ms. Taylor  Torres",F,2013-07-26,Canada,Canada,"North America",24.49,9.16,15.33,62.60,2013,July,Q3,FQ2,2013-Jul
485,2013-07-26,2013-08-07,2013-08-02,16666,6,SO62847,1,21.98,"Fender Set - Mountain",8.2205,Fenders,Accessories,"Ms. Taylor  Torres",F,2013-07-26,Canada,Canada,"North America",21.98,8.22,13.76,62.60,2013,July,Q3,FQ2,2013-Jul
222,2013-07-26,2013-08-07,2013-08-02,16666,6,SO62847,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Ms. Taylor  Torres",F,2013-07-26,Canada,Canada,"North America",34.99,13.09,21.90,62.60,2013,July,Q3,FQ2,2013-Jul
474,2013-02-07,2013-02-19,2013-02-14,16666,6,SO52385,1,69.99,"Women's Mountain Shorts, S",26.1763,Shorts,Clothing,"Ms. Taylor  Torres",F,2013-02-07,Canada,Canada,"North America",69.99,26.18,43.81,62.60,2013,February,Q1,FQ4,2013-Feb
488,2013-02-07,2013-02-19,2013-02-14,16666,6,SO52385,1,53.99,"Short-Sleeve Classic Jersey, S",41.5723,Jerseys,Clothing,"Ms. Taylor  Torres",F,2013-02-07,Canada,Canada,"North America",53.99,41.57,12.42,23.00,2013,February,Q1,FQ4,2013-Feb
567,2013-12-01,2013-12-13,2013-12-08,14346,9,SO72127,1,742.35,"Touring-3000 Blue, 62",461.4448,"Touring Bikes",Bikes,"Ms. Evelyn  Perez",F,2013-12-01,Australia,Australia,Pacific,742.35,461.44,280.91,37.84,2013,December,Q4,FQ3,2013-Dec
587,2013-07-15,2013-07-27,2013-07-22,14346,9,SO62230,1,769.49,"Mountain-400-W Silver, 38",419.7784,"Mountain Bikes",Bikes,"Ms. Evelyn  Perez",F,2013-07-15,Australia,Australia,Pacific,769.49,419.78,349.71,45.45,2013,July,Q3,FQ2,2013-Jul
234,2013-04-29,2013-05-11,2013-05-06,16734,9,SO56966,1,49.99,"Long-Sleeve Logo Jersey, L",38.4923,Jerseys,Clothing,"Ms. Emma  Martinez",F,2013-04-29,Australia,Australia,Pacific,49.99,38.49,11.50,23.00,2013,April,Q2,FQ1,2013-Apr
