CustomerKey,GeographyKey,CustomerAlternateKey,Gender,Fullname,BirthDate,MaritalStatus,EmailAddress,YearlyIncome,EnglishEducation,EnglishOccupation,DateFirstPurchase
19978,39,AW00019978,M,Mr. Marshall P Yuan,1976-10-25,M,marshall28@adventure-works.com,110000,Partial High School,Professional,2011-10-18
20598,155,AW00020598,M,Mr. Jackson A Powell,1952-11-17,M,jackson11@adventure-works.com,100000,Partial High School,Professional,2012-05-06
20616,9,AW00020616,F,Ms. Kristi  Serrano,1978-08-12,S,kristi12@adventure-works.com,120000,Partial High School,Professional,2011-11-30
20621,14,AW00020621,F,Ms. Meredith M Alonso,1977-08-05,M,meredith31@adventure-works.com,120000,Partial High School,Professional,2011-12-06
20622,20,AW00020622,M,Mr. Jerome L Suarez,1977-12-31,M,jerome18@adventure-works.com,120000,Partial High School,Professional,2011-12-25
20628,12,AW00020628,M,Mr. Rodney J Gutierrez,1981-11-21,S,rodney7@adventure-works.com,120000,Partial High School,Professional,2011-12-13
20629,11,AW00020629,F,Ms. Bonnie  Raje,1975-08-30,M,bonnie20@adventure-works.com,120000,Partial High School,Professional,2011-12-04
21560,35,AW00021560,M,Mr. Kristopher L Lopez,1979-03-12,M,kristopher15@adventure-works.com,120000,Partial High School,Professional,2012-02-19
21826,121,AW00021826,F,Ms. Abigail H Russell,1961-01-06,M,abigail45@adventure-works.com,120000,Partial High School,Professional,2013-11-14
21869,154,AW00021869,F,Ms. Tina A Prasad,1953-04-08,M,tina11@adventure-works.com,100000,Partial High School,Professional,2013-12-01
21870,267,AW00021870,F,Ms. Jenny  Raji,1953-03-03,M,jenny44@adventure-works.com,130000,Partial High School,Professional,2013-11-14
21890,3,AW00021890,F,Ms. Tiffany B Zeng,1978-08-05,M,tiffany23@adventure-works.com,120000,Partial High School,Professional,2013-07-27
21897,17,AW00021897,M,Mr. Francisco A Subram,1977-04-18,M,francisco14@adventure-works.com,110000,Partial High School,Professional,2012-03-28
21898,33,AW00021898,M,Mr. Devon D Raji,1976-08-04,M,devon18@adventure-works.com,110000,Partial High School,Professional,2013-11-02
21899,6,AW00021899,F,Ms. Marie  Vazquez,1982-04-06,M,marie38@adventure-works.com,110000,Partial High School,Professional,2012-03-03
22799,231,AW00022799,F,Ms. Riley  Alexander,1961-10-02,M,riley16@adventure-works.com,120000,Partial High School,Professional,2013-11-23
22802,118,AW00022802,F,Ms. Ann A Van,1966-03-20,S,ann9@adventure-works.com,120000,Partial High School,Professional,2014-01-21
22834,165,AW00022834,M,Mr. Darryl T Zhou,1952-10-15,M,darryl8@adventure-works.com,100000,Partial High School,Professional,2013-09-06
22835,144,AW00022835,M,Mr. Alan  Zhang,1953-05-12,M,alan28@adventure-works.com,100000,Partial High School,Professional,2013-03-14
22836,168,AW00022836,F,Ms. Michele  Sai,1952-10-01,S,michele61@adventure-works.com,110000,Partial High School,Professional,2013-12-08
22838,261,AW00022838,M,Mr. Cedric  Rai,1953-01-29,M,cedric36@adventure-works.com,130000,Partial High School,Professional,2013-07-18
23650,29,AW00023650,F,Ms. Carolyn  Vazquez,1979-12-05,M,carolyn35@adventure-works.com,120000,Partial High School,Professional,2013-05-27
23662,9,AW00023662,F,Ms. Cynthia S Sanchez,1981-11-02,S,cynthia26@adventure-works.com,100000,Partial High School,Professional,2012-09-12
23663,19,AW00023663,M,Mr. Neil K Dominguez,1981-08-31,M,neil12@adventure-works.com,100000,Partial High School,Professional,2012-09-14
23665,10,AW00023665,F,Ms. Crystal A Yang,1976-05-08,S,crystal7@adventure-works.com,120000,Partial High School,Professional,2012-09-06
24540,234,AW00024540,F,Ms. Janet L Martin,1967-12-13,M,janet5@adventure-works.com,120000,Partial High School,Professional,2013-06-09
24579,155,AW00024579,M,Mr. Trevor G Alexander,1953-02-01,S,trevor19@adventure-works.com,100000,Partial High School,Professional,2013-12-16
24580,161,AW00024580,M,Mr. Wesley M Zhao,1958-08-06,M,wesley10@adventure-works.com,110000,Partial High School,Professional,2013-08-23
24581,262,AW00024581,M,Mr. Reginald A Diaz,1953-04-11,M,reginald11@adventure-works.com,130000,Partial High School,Professional,2013-10-28
24582,276,AW00024582,F,Ms. Marie A Sai,1958-10-20,M,marie10@adventure-works.com,160000,Partial High School,Professional,2013-06-12
24583,277,AW00024583,M,Mr. Roy R Chandra,1953-02-09,S,roy2@adventure-works.com,170000,Partial High School,Professional,2013-06-16
24609,34,AW00024609,F,Ms. Jenny H Zhang,1977-10-08,M,jenny2@adventure-works.com,120000,Partial High School,Professional,2012-02-14
24613,36,AW00024613,F,Ms. Stacy  Serrano,1976-03-22,M,stacy17@adventure-works.com,100000,Partial High School,Professional,2012-03-16
24614,37,AW00024614,F,Ms. Lindsey  Raje,1976-02-12,M,lindsey15@adventure-works.com,120000,Partial High School,Professional,2012-03-19
24615,35,AW00024615,M,Mr. Dwayne C Ortega,1976-11-15,M,dwayne20@adventure-works.com,110000,Partial High School,Professional,2012-03-29
24840,236,AW00024840,M,Mr. Marco  Sai,1973-06-06,M,marco6@adventure-works.com,120000,Partial High School,Professional,2013-12-11
24860,278,AW00024860,M,Mr. Douglas  Garcia,1960-04-10,S,douglas19@adventure-works.com,170000,Partial High School,Professional,2013-06-16
24883,166,AW00024883,F,Ms. Stacey B Lin,1958-03-22,S,stacey8@adventure-works.com,100000,Partial High School,Professional,2013-01-04
24919,23,AW00024919,M,Mr. Carl D Shan,1976-02-22,M,carl10@adventure-works.com,100000,Partial High School,Professional,2012-06-15
24921,11,AW00024921,M,Mr. Curtis D He,1975-12-01,S,curtis15@adventure-works.com,120000,Partial High School,Professional,2012-07-10
24922,31,AW00024922,F,Ms. Naomi  Jimenez,1975-10-06,M,naomi5@adventure-works.com,120000,Partial High School,Professional,2012-07-09
24923,12,AW00024923,F,Ms. Ebony  Sara,1981-03-31,M,ebony10@adventure-works.com,120000,Partial High School,Professional,2012-06-30
25828,15,AW00025828,M,Mr. Ronald  Madan,1981-08-30,M,ronald9@adventure-works.com,100000,Partial High School,Professional,2011-08-29
25830,4,AW00025830,M,Mr. Louis C Nath,1975-08-29,M,louis34@adventure-works.com,120000,Partial High School,Professional,2011-09-01
25832,7,AW00025832,M,Mr. Shawn  Tang,1976-09-30,S,shawn6@adventure-works.com,110000,Partial High School,Professional,2011-09-29
26420,176,AW00026420,M,Mr. Bob M Kapoor,1953-03-31,S,bob4@adventure-works.com,110000,Partial High School,Professional,2013-02-07
26442,8,AW00026442,F,Ms. Barbara  Huang,1977-07-06,S,barbara15@adventure-works.com,120000,Partial High School,Professional,2012-05-04
26444,11,AW00026444,F,Ms. Pamela E Lopez,1976-04-03,S,pamela20@adventure-works.com,100000,Partial High School,Professional,2012-05-22
27337,273,AW00027337,F,Ms. Julia R Hall,1953-03-14,M,julia20@adventure-works.com,150000,Partial High School,Professional,2013-08-28
27354,15,AW00027354,F,Ms. Deanna H Patel,1985-08-18,S,deanna6@adventure-works.com,120000,Partial High School,Professional,2012-11-10
27356,15,AW00027356,F,Ms. Mayra E Lopez,1978-08-10,M,mayra16@adventure-works.com,120000,Partial High School,Professional,2012-11-26
27368,20,AW00027368,F,Ms. Brandy  Gonzalez,1976-02-29,M,brandy15@adventure-works.com,100000,Partial High School,Professional,2013-03-06
27371,34,AW00027371,F,Ms. Carolyn S Srini,1977-04-24,S,carolyn8@adventure-works.com,110000,Partial High School,Professional,2012-11-01
27927,232,AW00027927,M,Mr. Omar  Zhao,1961-10-02,M,omar10@adventure-works.com,120000,Partial High School,Professional,2013-12-24
27943,121,AW00027943,F,Ms. Sabrina  Alvarez,1960-04-17,S,sabrina2@adventure-works.com,120000,Partial High School,Professional,2013-04-19
27944,133,AW00027944,M,Mr. Dalton  Bell,1960-06-08,S,dalton85@adventure-works.com,120000,Partial High School,Professional,2013-05-28
27967,278,AW00027967,F,Ms. Stefanie  Patel,1953-06-23,S,stefanie2@adventure-works.com,170000,Partial High School,Professional,2013-04-18
27982,3,AW00027982,M,Mr. Cesar L Perez,1983-09-08,S,cesar21@adventure-works.com,120000,Partial High School,Professional,2013-11-02
27985,7,AW00027985,F,Ms. Michele  Shen,1976-01-07,S,michele2@adventure-works.com,100000,Partial High School,Professional,2013-11-17
28887,147,AW00028887,M,Mr. Casey O Serrano,1960-11-10,S,casey40@adventure-works.com,120000,Partial High School,Professional,2013-08-29
28947,21,AW00028947,M,Mr. Grant A Nath,1978-10-18,M,grant20@adventure-works.com,120000,Partial High School,Professional,2013-06-08
28948,21,AW00028948,F,Ms. Valerie C Ye,1984-08-02,S,valerie11@adventure-works.com,120000,Partial High School,Professional,2013-03-01
28957,30,AW00028957,F,Ms. Kate R Xu,1983-02-07,S,kate4@adventure-works.com,120000,Partial High School,Professional,2013-04-29
28960,24,AW00028960,F,Ms. Jacquelyn  Vazquez,1977-09-19,M,jacquelyn15@adventure-works.com,160000,Partial High School,Professional,2014-01-06
12336,261,AW00012336,M,Mr. Wyatt  Price,1953-01-05,S,wyatt52@adventure-works.com,130000,Graduate Degree,Professional,2013-02-23
12359,9,AW00012359,F,Ms. Veronica R Raman,1975-08-19,M,veronica13@adventure-works.com,130000,Graduate Degree,Professional,2013-09-11
14648,343,AW00014648,M,Mr. Eric M Evans,1933-12-22,S,eric42@adventure-works.com,90000,Graduate Degree,Professional,2011-06-15
18643,369,AW00018643,M,Mr. Joshua A Thomas,1936-12-22,M,joshua12@adventure-works.com,110000,Graduate Degree,Professional,2013-12-11
21154,339,AW00021154,M,Mr. Michael M Clark,1933-08-09,M,michael51@adventure-works.com,50000,Graduate Degree,Professional,2013-12-05
21940,312,AW00021940,M,Mr. Alejandro T Sharma,1965-01-20,M,alejandro36@adventure-works.com,90000,Graduate Degree,Professional,2013-03-21
23208,70,AW00023208,F,Ms. Janet S Watson,1935-07-03,S,janet28@adventure-works.com,50000,Graduate Degree,Professional,2013-08-01
12934,336,AW00012934,M,Mr. Jason A Foster,1980-11-08,S,jason13@adventure-works.com,80000,Graduate Degree,Professional,2012-01-07
12981,302,AW00012981,M,Mr. Joe  Sanz,1964-10-13,S,joe43@adventure-works.com,80000,Graduate Degree,Professional,2012-01-20
13903,316,AW00013903,M,Mr. Elijah  Hernandez,1975-05-27,S,elijah45@adventure-works.com,80000,Graduate Degree,Professional,2012-09-29
13948,299,AW00013948,F,Ms. Susan A Ma,1964-08-28,S,susan26@adventure-works.com,80000,Graduate Degree,Professional,2012-12-10
14584,383,AW00014584,F,Ms. Gabrielle  Mitchell,1976-04-05,S,gabrielle54@adventure-works.com,80000,Graduate Degree,Professional,2011-03-07
15517,369,AW00015517,M,Mr. Thomas C Edwards,1980-01-19,S,thomas38@adventure-works.com,80000,Graduate Degree,Professional,2012-07-01
16968,359,AW00016968,M,Mr. Ian  Griffin,1975-08-15,S,ian61@adventure-works.com,80000,Graduate Degree,Professional,2013-11-18
17038,312,AW00017038,M,Mr. Ernest  Wang,1964-08-06,S,ernest1@adventure-works.com,80000,Graduate Degree,Professional,2013-11-02
18586,326,AW00018586,M,Mr. Benjamin  Patterson,1975-02-19,S,benjamin11@adventure-works.com,80000,Graduate Degree,Professional,2013-12-26
22903,60,AW00022903,F,Ms. Hailey  Stewart,1963-12-09,S,hailey0@adventure-works.com,80000,Graduate Degree,Professional,2011-07-24
23407,359,AW00023407,F,Ms. Lauren D Garcia,1980-09-16,S,lauren34@adventure-works.com,80000,Graduate Degree,Professional,2013-10-19
23882,343,AW00023882,F,Ms. Alexia F Butler,1974-10-07,S,alexia12@adventure-works.com,80000,Graduate Degree,Professional,2013-12-11
24356,301,AW00024356,M,Mr. Wesley J Zhang,1965-02-05,S,wesley0@adventure-works.com,80000,Graduate Degree,Professional,2013-12-22
25105,311,AW00025105,M,Mr. Warren M Nara,1965-05-19,S,warren6@adventure-works.com,80000,Graduate Degree,Professional,2013-05-04
25429,312,AW00025429,F,Ms. Candace L Rana,1980-03-30,S,candace11@adventure-works.com,80000,Graduate Degree,Professional,2013-06-19
26011,302,AW00026011,F,Ms. Daisuke  Yanagishima,1970-03-07,S,daisuke0@adventure-works.com,80000,Graduate Degree,Professional,2011-09-05
26328,355,AW00026328,M,Mr. Edward L Anderson,1975-10-06,S,edward32@adventure-works.com,80000,Graduate Degree,Professional,2012-04-15
26342,343,AW00026342,M,Mr. Eduardo M Griffin,1980-08-12,S,eduardo64@adventure-works.com,80000,Graduate Degree,Professional,2012-04-16
26641,298,AW00026641,M,Mr. Arturo J Xie,1965-02-01,S,arturo27@adventure-works.com,80000,Graduate Degree,Professional,2012-06-05
26649,311,AW00026649,F,Ms. Emily F Perry,1975-04-03,S,emily32@adventure-works.com,80000,Graduate Degree,Professional,2012-05-30
26650,336,AW00026650,M,Mr. Kevin  Collins,1963-11-25,S,kevin39@adventure-works.com,80000,Graduate Degree,Professional,2012-06-16
27446,369,AW00027446,M,Mr. Tyler  Jones,1980-06-04,S,tyler8@adventure-works.com,80000,Graduate Degree,Professional,2012-11-11
27570,612,AW00027570,F,Ms. Natasha  Navarro,1976-05-09,S,natasha9@adventure-works.com,80000,Graduate Degree,Professional,2012-12-04
28068,345,AW00028068,F,Ms. Amanda S Wood,1975-04-12,S,amanda23@adventure-works.com,80000,Graduate Degree,Professional,2011-02-06
28194,536,AW00028194,F,Ms. Lydia P Garcia,1964-08-14,S,lydia13@adventure-works.com,80000,Graduate Degree,Professional,2011-03-27
28195,43,AW00028195,F,Ms. Kellie R Martin,1964-12-30,S,kellie0@adventure-works.com,80000,Graduate Degree,Professional,2013-12-05
29166,299,AW00029166,M,Mr. Jaime  Hernandez,1964-10-29,S,jaime46@adventure-works.com,80000,Graduate Degree,Professional,2011-07-13
29167,611,AW00029167,F,Ms. Dawn L Shen,1975-09-05,S,dawn26@adventure-works.com,80000,Graduate Degree,Professional,2011-07-04
29168,307,AW00029168,M,Mr. Derrick  Romero,1975-08-22,S,derrick9@adventure-works.com,80000,Graduate Degree,Professional,2011-07-21
29174,633,AW00029174,M,Mr. Richard  Parker,1964-05-14,S,richard36@adventure-works.com,80000,Graduate Degree,Professional,2011-07-04
11666,374,AW00011666,M,Mr. Angel  Baker,1981-12-13,M,angel30@adventure-works.com,80000,Graduate Degree,Professional,2011-10-17
11676,475,AW00011676,M,Mr. Alan  Hu,1971-08-13,M,alan24@adventure-works.com,80000,Graduate Degree,Professional,2013-08-20
11683,316,AW00011683,M,Mr. Greg M Taylor,1974-07-05,M,greg10@adventure-works.com,80000,Graduate Degree,Professional,2011-10-05
11741,307,AW00011741,F,Ms. Tamara L Chander,1965-01-22,M,tamara27@adventure-works.com,80000,Graduate Degree,Professional,2011-10-15
11830,336,AW00011830,F,Ms. Taylor N Garcia,1974-07-15,M,taylor63@adventure-works.com,80000,Graduate Degree,Professional,2011-09-29
11831,358,AW00011831,M,Mr. Christian  Ross,1975-05-24,M,christian18@adventure-works.com,80000,Graduate Degree,Professional,2011-10-27
11884,607,AW00011884,F,Ms. Latoya S Shen,1970-04-22,M,latoya2@adventure-works.com,80000,Graduate Degree,Professional,2013-02-17
11885,302,AW00011885,M,Mr. Kurt  Sharma,1970-09-21,M,kurt9@adventure-works.com,80000,Graduate Degree,Professional,2011-10-28
12918,369,AW00012918,F,Ms. Brooke  Murphy,1981-02-09,M,brooke13@adventure-works.com,80000,Graduate Degree,Professional,2012-01-03
12935,345,AW00012935,M,Mr. Robert L Hill,1980-04-30,M,robert54@adventure-works.com,80000,Graduate Degree,Professional,2012-01-19
12980,612,AW00012980,M,Mr. Max C Moyer,1965-02-10,M,max10@adventure-works.com,80000,Graduate Degree,Professional,2012-01-05
12986,60,AW00012986,F,Ms. Rachel L Garcia,1964-03-06,M,rachel19@adventure-works.com,80000,Graduate Degree,Professional,2013-03-06
13887,372,AW00013887,M,Mr. Nathan K Scott,1981-10-08,M,nathan43@adventure-works.com,80000,Graduate Degree,Professional,2012-09-10
13904,329,AW00013904,F,Ms. Natalie J Thompson,1980-03-05,M,natalie83@adventure-works.com,80000,Graduate Degree,Professional,2012-10-24
13905,331,AW00013905,M,Mr. Christian  Henderson,1980-03-03,M,christian19@adventure-works.com,80000,Graduate Degree,Professional,2012-10-25
13949,299,AW00013949,M,Mr. Dwayne R Ramos,1965-03-12,M,dwayne16@adventure-works.com,80000,Graduate Degree,Professional,2012-12-25
14585,385,AW00014585,F,Ms. Kimberly  Torres,1981-04-19,M,kimberly7@adventure-works.com,80000,Graduate Degree,Professional,2011-03-26
14601,311,AW00014601,M,Mr. Nicolas A Rai,1980-10-06,M,nicolas16@adventure-works.com,80000,Graduate Degree,Professional,2011-04-29
14602,383,AW00014602,F,Ms. Kaylee W Kelly,1975-03-08,M,kaylee1@adventure-works.com,80000,Graduate Degree,Professional,2011-04-06
14656,609,AW00014656,M,Mr. Bryant R Fernandez,1964-09-04,M,bryant15@adventure-works.com,80000,Graduate Degree,Professional,2011-07-13
15484,383,AW00015484,M,Mr. Samuel L Henderson,1976-12-17,M,samuel3@adventure-works.com,80000,Graduate Degree,Professional,2012-07-22
15518,374,AW00015518,M,Mr. Richard A Bryant,1975-03-12,M,richard73@adventure-works.com,80000,Graduate Degree,Professional,2012-07-16
15567,49,AW00015567,F,Ms. Carmen V Madan,1964-12-21,M,carmen10@adventure-works.com,80000,Graduate Degree,Professional,2013-07-22
16079,368,AW00016079,F,Ms. Natalie  Carter,1977-03-06,M,natalie53@adventure-works.com,80000,Graduate Degree,Professional,2013-09-09
16101,322,AW00016101,F,Ms. Mary R Lopez,1975-03-19,M,mary34@adventure-works.com,80000,Graduate Degree,Professional,2013-10-14
16146,609,AW00016146,F,Ms. Jacquelyn  Saunders,1964-08-20,M,jacquelyn21@adventure-works.com,80000,Graduate Degree,Professional,2013-10-17
16969,369,AW00016969,M,Mr. Jackson  Turner,1976-03-01,M,jackson35@adventure-works.com,80000,Graduate Degree,Professional,2013-11-17
16983,385,AW00016983,M,Mr. Gabriel L Collins,1974-09-02,M,gabriel32@adventure-works.com,80000,Graduate Degree,Professional,2013-11-23
17037,49,AW00017037,M,Mr. Kenneth W Nath,1965-05-10,M,kenneth15@adventure-works.com,80000,Graduate Degree,Professional,2013-09-04
17275,314,AW00017275,M,Mr. Ian N Sanders,1964-06-21,M,ian68@adventure-works.com,80000,Graduate Degree,Professional,2013-03-10
18231,299,AW00018231,F,Ms. Janet M Gutierrez,1964-09-30,M,janet16@adventure-works.com,80000,Graduate Degree,Professional,2013-11-27
18236,65,AW00018236,M,Mr. Andrew R Wilson,1969-05-09,M,andrew16@adventure-works.com,80000,Graduate Degree,Professional,2013-10-18
18237,49,AW00018237,F,Ms. Nicole M Russell,1974-10-06,M,nicole69@adventure-works.com,80000,Graduate Degree,Professional,2013-09-30
18689,616,AW00018689,M,Mr. Miguel  Miller,1963-12-29,M,miguel5@adventure-works.com,80000,Graduate Degree,Professional,2013-06-08
